"(116.2845, 34.67122)"
"(116.0622425, 40.1857525)"
"(117.00565142885506, 40.06727933851996)"
"(116.35318, 39.42963)"
"(116.05159850784743, 39.73441340526993)"
"(115.94898, 39.90568)"
"(117.98378000000001, 39.70517)"
"(116.49638, 39.38897)"
"(116.61582000000001, 39.32718)"
"(116.10707375, 40.14784125)"
"(116.11350516704559, 40.12794006950378)"
"(116.3140270916341, 40.06454883545162)"
"(116.22511297378843, 40.042635456391125)"
"(116.1259390756795, 40.10550035704294)"
"(116.56878450593547, 39.886097586165285)"
"(116.51904574493628, 39.86880464618671)"
"(117.11311, 39.63097)"
"(117.11335, 39.6666)"
"(116.78670108901812, 39.768504247923985)"
"(116.7737802779971, 39.77512940955424)"
"(116.67440468981742, 39.79236559524014)"
"(116.56052706903955, 39.803212894000005)"
"(116.49558561935106, 39.93285714155466)"
"(117.06251585262778, 40.086827344190326)"
"(116.58423828070445, 40.05677949886265)"
"(116.79147667236327, 40.25584294677734)"
"(116.74767999721844, 40.2112341813545)"
"(116.73488752913663, 40.20607137512958)"
"(116.65375084604648, 40.30056830996073)"
"(117.31651291666665, 40.39568614583333)"
"(116.76647657226562, 40.3868103515625)"
"(116.71208018936349, 40.15750796474238)"
"(116.50104596201783, 39.69872976511865)"
"(117.19464515625, 40.578551875)"
"(117.20184401660157, 40.57913110424805)"
"(117.16501156250001, 40.584876828125005)"
"(117.30737333333333, 40.58987)"
"(116.18497728115807, 39.70090372907285)"
"(116.37262164389936, 39.76000704649184)"
"(116.51813441989566, 40.09786504162422)"
"(116.46766904429374, 40.19518557623763)"
"(116.4594252718594, 40.174615571417014)"
"(116.06164845588235, 39.825934209558824)"
"(116.06732636836487, 39.810438231927535)"
"(116.34675799744295, 39.718013467858555)"
"(116.63245792407592, 39.64202979139054)"
"(116.11393337989529, 39.701037622952384)"
"(116.37810307508353, 39.83251595602158)"
"(116.49000234740939, 40.014150073623384)"
"(116.59767441930623, 39.660822503438666)"
"(116.37477674720682, 39.75967828041096)"
"(116.51700970464825, 39.828958055281284)"
"(116.50087530782812, 39.69883043340434)"
"(116.2158885952342, 40.222706101320824)"
"(116.29650987373039, 39.9713783233174)"
"(116.27088134544509, 39.96630936973095)"
"(116.82391, 38.95095)"
"(116.23303852274577, 40.28504048324585)"
"(116.21754997070312, 40.26122230468751)"
"(116.35418492310345, 39.55787049005448)"
"(116.3568075, 40.382725)"
"(116.18605509148111, 40.22375451828961)"
"(116.038015, 40.321323750000005)"
"(116.00632961208767, 40.48528853081598)"
"(114.32956222222222, 38.5604611111111)"
"(116.08253423782398, 39.66427013172375)"
"(117.18056692708333, 40.4516240625)"
"(116.40071958757324, 40.168790498944034)"
"(116.08468, 38.47738)"
"(116.08673, 38.50738)"
"(116.50591126531427, 40.413283521617544)"
"(116.1030257798733, 39.775681756953006)"
"(116.64906478484275, 40.27737992131114)"
"(117.00623647900494, 40.5821839543051)"
"(116.33640305411765, 39.896168868689855)"
"(116.10762468749999, 40.495839375)"
"(116.54828052900723, 39.95170379779559)"
"(116.54467872560286, 39.95646465635666)"
"(116.95071, 40.68775)"
"(116.87075, 40.745815)"
"(116.92624, 40.690253125)"
"(117.51139, 40.444115)"
"(116.09846899705887, 39.90759018720746)"
"(116.27063522073757, 39.92950064335536)"
"(116.0697440625, 39.877044921875)"
"(115.91300000000001, 39.08925)"
"(116.1081866546271, 39.66180640741684)"
"(116.52866172646031, 39.90795914479061)"
"(116.07703858538187, 39.98511455089887)"
"(115.97263302058522, 40.450245861229206)"
"(115.99126186425318, 40.46266357795419)"
"(116.20172952904154, 39.81383629121324)"
"(116.20583437748445, 40.18002956953194)"
"(116.37008812961969, 40.057280032457555)"
"(116.39818210337738, 40.20312435670496)"
"(116.39519011105648, 40.04504244104439)"
"(116.07766891304398, 39.785612666562656)"
"(115.64129083333334, 38.25807916666667)"
"(116.58032106770833, 40.33968873697917)"
"(116.60638955357143, 40.341589687500004)"
"(116.57993509934605, 40.32416028403341)"
"(116.50725573056744, 40.21546314455951)"
"(116.52862173339844, 40.195362744140624)"
"(116.52408173995971, 40.18117591133118)"
"(116.78719857171738, 40.3733686916786)"
"(116.06742998341838, 39.74760093761991)"
"(116.14740271445712, 39.65723993770179)"
"(116.24611985563769, 39.907770710494304)"
"(116.24315544578599, 39.67502942621933)"
"(116.68595031742635, 39.77216308568728)"
"(116.13633844759104, 39.72816862809702)"
"(116.06709727060198, 39.643642271433116)"
"(115.43585, 39.35392)"
"(115.34628, 39.40912)"
"(117.1618858346097, 40.14438697513786)"
"(116.10091063897089, 39.663363928259784)"
"(116.0663, 39.51808)"
"(116.811645078125, 40.530538017578124)"
"(116.09428033203125, 39.62373107942708)"
"(116.039189140625, 39.481704375)"
"(116.01995500000001, 39.481970000000004)"
"(116.09474134094239, 39.645136177368165)"
"(116.06855, 39.3794)"
"(116.047265, 39.685069999999996)"
"(116.73873757043526, 40.34177501403046)"
"(116.80018604492187, 40.56048013183594)"
"(116.81963000488281, 40.56562817382813)"
"(116.91035912109376, 40.723189970703125)"
"(116.863115, 40.763495)"
"(117.06453, 36.10177)"
"(117.08425, 36.07977)"
"(116.7189, 35.78174)"
"(116.78551999999999, 35.764985)"
"(116.983565, 35.596345)"
"(116.67712, 35.78024)"
"(116.86135, 36.71422)"
"(116.51285637475033, 40.26562335067264)"
"(116.32052268255066, 39.79380536435987)"
"(116.55310456542969, 40.234846606445316)"
"(116.53297554212962, 40.244420539895344)"
"(116.54254438597378, 40.280493282145834)"
"(116.68551750976565, 39.9721877734369)"
"(116.88286765625, 39.952546875)"
"(116.934568125, 39.95682843749999)"
"(116.95258, 39.9624175)"
"(116.914421953125, 39.953392890625)"
"(116.96238, 40.62897)"
"(116.97582, 40.62206)"
"(116.02905933397292, 40.333944197044374)"
"(120.6655, 31.77027)"
"(120.545695, 31.2701)"
"(120.56992, 31.28208)"
"(119.917385, 32.343438750000004)"
"(119.43825, 33.08458)"
"(119.46534, 32.95194)"
"(119.88186999999999, 32.3549)"
"(119.9539, 32.31615)"
"(119.41413, 33.1421)"
"(119.43946, 33.07523)"
"(120.26377, 31.9563975)"
"(118.93427, 33.930994999999996)"
"(118.91729, 33.95835)"
"(119.08755, 34.06112)"
"(119.07337, 34.05858)"
"(118.81372999999999, 34.110245000000006)"
"(118.8316, 34.08602)"
"(119.01582, 33.82954)"
"(119.06355, 33.76706)"
"(120.23108, 32.05444)"
"(120.48258, 31.4708)"
"(120.43848, 31.51802)"
"(119.2603, 33.42577)"
"(119.24407, 33.45098)"
"(118.7965656801664, 34.12192909095177)"
"(7.0, 3.705769144237564e-27)"
"(116.02777854492187, 40.331478046875006)"
"(116.67061791666667, 39.682312499999995)"
"(116.71912268102342, 39.66973318449618)"
"(116.72524134736474, 39.70274780696129)"
"(116.32322518433548, 39.756146543812804)"
"(116.84483474233525, 39.72907383024987)"
"(116.81518644218963, 40.5447796129744)"
"(116.79136718749999, 40.5878984375)"
"(116.7869975, 40.605540000000005)"
"(116.39921193143978, 40.13242049613079)"
"(116.45711510051386, 40.05742468005279)"
"(116.76865830037964, 40.05642506708194)"
"(116.63277746093749, 40.04728467773437)"
"(116.80584859374994, 40.05663140625)"
"(116.76178465246815, 40.068520308160124)"
"(115.14895, 43.45692)"
"(116.72867430596725, 40.29862232787922)"
"(116.54748898858334, 39.73885724326627)"
"(116.44440058393826, 39.78266221333725)"
"(116.60828206054687, 39.723454628906254)"
"(116.74780506045013, 39.883945278863365)"
"(116.72698352696572, 39.890953657384074)"
"(116.73213439399078, 39.86454347746823)"
"(116.72475017113092, 39.823817640825354)"
"(116.72964044642858, 40.312436875)"
"(109.57578, 30.132)"
"(116.3062417732144, 39.83334599119572)"
"(116.24788461588541, 39.82004313964843)"
"(116.29221300533018, 39.88431316060722)"
"(116.35824515721957, 39.92247959177189)"
"(116.27789, 39.52718)"
"(116.27128625, 39.50365375)"
"(115.95384021210953, 39.61401868597918)"
"(115.92738698411117, 39.59731271199314)"
"(115.95374284805105, 39.614338817588596)"
"(116.84216219512193, 39.706902926829244)"
"(116.7802004239434, 39.78996914956731)"
"(116.92353416666667, 39.702065000000005)"
"(116.77745630078125, 39.8546806328125)"
"(116.63383875318146, 39.986033645919804)"
"(116.69293684795653, 39.98122916712364)"
"(117.1694544096644, 40.21491989886867)"
"(117.05078109624888, 40.145408040076305)"
"(116.41069802044262, 39.995597909525365)"
"(117.23515598870284, 40.174672273129936)"
"(117.3104325, 40.28371)"
"(117.25275493411826, 40.23908486630533)"
"(116.60430488844173, 40.125398612114594)"
"(116.90802833333333, 40.24392125)"
"(116.52935, 38.91797)"
"(114.52987, 44.9007)"
"(116.7409625702746, 39.96842457173559)"
"(117.1742, 40.31108)"
"(117.80917, 40.64268)"
"(117.10530805059778, 40.18367462178088)"
"(116.98103003016607, 40.2622312818669)"
"(117.35758323325145, 40.18120404234956)"
"(117.33367293497253, 40.18366740385122)"
"(117.422151875, 40.12899)"
"(117.33674500000001, 40.16606)"
"(117.413775, 40.137784999999994)"
"(116.99904269998918, 40.12161296104662)"
"(116.9797705078125, 40.444108828124996)"
"(116.3567293987366, 39.868965950972)"
"(116.43774638297873, 40.67098382978724)"
"(116.72600668193013, 40.15864977500284)"
"(116.7242463607933, 39.76047080884535)"
"(116.69527867457072, 39.79696959477782)"
"(116.68410440421158, 39.79189576714738)"
"(116.6464278042551, 39.789456805153335)"
"(116.669315725637, 39.77212010193696)"
"(116.64737911090492, 39.79010209060961)"
"(116.31208875112117, 40.06775134725497)"
"(116.37058146174527, 40.06693608800434)"
"(116.26976619255598, 40.12029503524455)"
"(117.09817100372314, 40.312796614074706)"
"(117.13402988899969, 40.34135012103052)"
"(116.79489496798186, 40.146784512473005)"
"(116.26131091462327, 40.02050501195071)"
"(116.9044003724278, 39.820544294608254)"
"(116.70872746582032, 40.08191514485677)"
"(116.72893299682616, 40.101713681640625)"
"(116.769285, 40.10899)"
"(116.87275019231112, 40.19987845474256)"
"(116.80996255684828, 40.175792373373014)"
"(115.96659742187501, 40.36330859375)"
"(115.89614922252626, 40.424334543060795)"
"(115.89773283765793, 40.42417234646797)"
"(116.134895625, 40.5025940625)"
"(116.00701106328327, 40.47420914113363)"
"(116.65077015081665, 39.961330324014945)"
"(116.62827453921999, 39.91374143474235)"
"(117.19710481263078, 40.23457244295425)"
"(117.19450854815693, 40.19950112464436)"
"(117.11370368956742, 40.081481882911625)"
"(117.09238073364122, 40.08680907697922)"
"(117.25933989264593, 40.129813014656904)"
"(116.10834877320184, 39.64205935017122)"
"(116.10835506890317, 39.64200854147349)"
"(116.07424057807282, 39.59525391832592)"
"(116.03096741699218, 39.547426201171874)"
"(116.04991, 39.520044999999996)"
"(116.03959, 39.5372525)"
"(116.09421796875, 39.546759151785714)"
"(116.0680325, 39.5427075)"
"(116.10033444444444, 39.54791777777777)"
"(116.11264954589844, 39.552179563598635)"
"(116.1380721365241, 39.580636705397794)"
"(116.13813534484208, 39.58013972531319)"
"(116.11619057657873, 39.58162808774388)"
"(116.69128465609666, 39.74603227353724)"
"(116.82066657418096, 39.83411021768498)"
"(116.63573489745215, 39.844512364162505)"
"(116.75712161784273, 40.219580188222054)"
"(116.67025350830079, 40.17184058837891)"
"(116.49776050269253, 39.70541328362316)"
"(116.14107358382864, 39.6765414871131)"
"(116.3394367314232, 39.90916971178867)"
"(116.3954941447532, 40.03273373104358)"
"(117.04942324406011, 40.145730093041806)"
"(116.7840028496239, 39.74845979457362)"
"(116.7861548038745, 39.76812158563375)"
"(117.1354, 39.47012)"
"(118.146875, 45.49115)"
"(116.47217439755161, 39.709181546311214)"
"(116.97552397651671, 40.34002061460555)"
"(117.01603243374493, 40.35918170146081)"
"(117.09809359375001, 40.38079140625)"
"(117.11988249999999, 40.38707)"
"(117.05418984130858, 40.35561185872396)"
"(116.97757775563274, 40.294046032292)"
"(116.47593639006575, 39.70440863077335)"
"(116.22091758045102, 39.73432272983541)"
"(116.19668780376435, 39.65366286571502)"
"(116.16246978570098, 39.59811746026635)"
"(116.11851109194151, 40.08085307890366)"
"(116.21646717403942, 39.73588808478457)"
"(116.14696904222055, 39.617281299141304)"
"(116.20517549479166, 39.57858072916667)"
"(116.72896782397659, 39.810204501253665)"
"(116.12933639042636, 39.71339523518429)"
"(116.07420927145242, 39.59523573335171)"
"(116.2034725, 39.519484999999996)"
"(116.70278110535938, 40.10224635290711)"
"(116.93430399494835, 40.37401491493905)"
"(116.8628571302691, 40.34866647864789)"
"(116.74372812499999, 40.636714999999995)"
"(116.83895868428417, 40.46803044661864)"
"(117.02841271621188, 40.34989431909257)"
"(116.94921581228846, 40.37580260475363)"
"(116.98992265125915, 40.361147763965164)"
"(116.65436096014986, 40.28719900354168)"
"(116.42723286937189, 40.076865513777605)"
"(116.4029675, 40.24092)"
"(116.40493, 40.31178)"
"(116.15813, 40.221334)"
"(116.54179396881368, 40.05742852097978)"
"(116.5881157040841, 39.97756189885001)"
"(116.69611815196609, 39.827781369516686)"
"(107.41328008789063, 29.926944057617188)"
"(116.67506111111112, 39.8163)"
"(116.39633244642829, 39.62635689317549)"
"(116.62308759869964, 39.64039058629606)"
"(116.53666977595306, 39.76471170470188)"
"(116.56734117052159, 39.668004344269185)"
"(116.51205240080671, 39.682987744803604)"
"(116.208, 37.76957)"
"(116.25018, 37.71135)"
"(116.426155, 36.111405000000005)"
"(116.40826, 36.110969999999995)"
"(116.39305, 36.11254)"
"(116.31962953125, 39.5690090625)"
"(116.24876895362749, 40.00359655858176)"
"(116.26828928415678, 39.953788704080324)"
"(116.43912872407483, 40.23331674546409)"
"(116.44890850891886, 39.74276519859524)"
"(116.53865921048882, 39.94005047268061)"
"(116.78675, 45.37805)"
"(115.92678, 39.50942)"
"(115.91635, 39.51385)"
"(116.22479083845238, 40.19503334803319)"
"(116.98335189697266, 40.31305436157227)"
"(116.13433, 40.73083)"
"(116.51643805471551, 40.05512855396537)"
"(117.32523249364614, 40.21391106045007)"
"(117.32382861328125, 40.23708709960938)"
"(117.3283973799642, 40.18582854654947)"
"(117.35533703125, 40.16354070312501)"
"(116.25302532995846, 39.85554191449604)"
"(115.971092313823, 39.67900022944109)"
"(115.93594257347047, 39.663226017245876)"
"(115.93852291917068, 39.603054438100955)"
"(115.8581888671875, 39.616478808593754)"
"(116.68334483337402, 40.29864916992187)"
"(116.69125802693685, 40.287091565348305)"
"(116.25432084708598, 40.14216605299777)"
"(116.0297, 39.46238)"
"(115.93798, 39.32841)"
"(115.18042, 38.6219)"
"(115.0239, 38.508105)"
"(113.43679, 37.85331)"
"(112.74972, 37.76785)"
"(112.55189, 37.75571)"
"(112.878675, 37.836785000000006)"
"(114.47052500000001, 38.110020000000006)"
"(114.58264, 38.10936)"
"(114.97335, 38.45648)"
"(115.12182, 38.58698)"
"(115.902355, 39.285365)"
"(116.1558278721, 39.75725811390888)"
"(117.38754714285713, 40.65148428571428)"
"(116.54443240629405, 40.159659886627566)"
"(116.10917600535103, 40.06102380473847)"
"(116.87192625, 40.61594875)"
"(116.91815529356003, 40.67525255085587)"
"(116.8675025, 40.7623075)"
"(116.8390325, 40.775527499999995)"
"(116.702875, 40.853080000000006)"
"(116.65197, 40.86682)"
"(116.46237, 40.90737)"
"(116.40658, 40.93467)"
"(116.36647, 41.04843)"
"(116.54065925617078, 40.02471517861076)"
"(114.87937666666669, 40.67482666666667)"
"(114.9072725, 40.671805)"
"(116.02657250000001, 40.07313875)"
"(116.18400291068129, 39.92905715363102)"
"(116.03794313769262, 39.981278848644024)"
"(116.79565104048064, 40.14679264784241)"
"(116.75584862416203, 40.19193466642473)"
"(114.01581923076925, 33.39340769230769)"
"(113.80417, 33.419705)"
"(113.8124, 33.46874)"
"(113.83287, 33.47645)"
"(117.0411819561509, 40.3577569201814)"
"(116.65188510131836, 39.694279229736324)"
"(116.72845, 39.60582)"
"(116.91813, 40.76398)"
"(117.05385646144414, 40.18276793382275)"
"(116.76149383925845, 39.89363846108178)"
"(116.70192605079532, 39.86520109263653)"
"(117.172969550696, 40.595927943599364)"
"(116.26351718357972, 40.08260148797147)"
"(116.210830400118, 40.06057796027777)"
"(114.19583, 40.08434)"
"(116.23361119262819, 40.06953643709119)"
"(116.24926509967672, 40.09548036368535)"
"(115.80532390625001, 39.255626953125)"
"(115.77922481567381, 39.250053886718746)"
"(115.805749609375, 39.244609374999996)"
"(115.8977, 39.32469)"
"(116.54216507572045, 40.194990053736944)"
"(115.13478807617187, 38.70639459960937)"
"(116.14014045994219, 39.601339275415455)"
"(116.43239276011657, 40.2063600276591)"
"(116.82985099494456, 40.399880948123354)"
"(117.02597, 40.36926)"
"(117.03021000000001, 40.385234999999994)"
"(117.061294, 40.407934)"
"(117.04781339843751, 40.397375781250005)"
"(116.93329166194916, 40.41273836397171)"
"(116.55612436621979, 40.207774759953764)"
"(116.55133219619688, 40.21004029307723)"
"(116.77799611242804, 39.87454396907198)"
"(116.25054041609724, 40.1208923114948)"
"(114.99328783783787, 38.50162135135134)"
"(117.09499965205296, 40.13179052848794)"
"(116.45084858717055, 39.68039719744197)"
"(116.73843087469389, 40.330721012951926)"
"(115.96788743261769, 39.715235227300155)"
"(115.917735625, 39.723273750000004)"
"(115.91067911794663, 39.73330633600235)"
"(116.57795160454248, 40.00721230507335)"
"(116.62407900496648, 39.69304971329686)"
"(116.5320823795573, 39.61132285807291)"
"(116.44120220722661, 39.94208721377257)"
"(117.0472381322574, 40.165183961506045)"
"(116.42034261550685, 39.83454063061035)"
"(116.05226125, 39.789421250000004)"
"(116.664955, 40.52296)"
"(116.670435, 40.582015)"
"(116.6067, 40.69644)"
"(116.56870597167969, 40.69158569824219)"
"(116.45537, 40.68168)"
"(116.4332425, 40.6970975)"
"(116.38701219576404, 40.69630583582864)"
"(116.36345825805664, 40.69876718017578)"
"(116.24981500000001, 40.628325000000004)"
"(116.46506726241454, 40.021407692768356)"
"(116.84002077863882, 40.37491636849292)"
"(117.03623682442928, 40.62180752759736)"
"(116.67691027007436, 40.08532081398265)"
"(116.48016221874943, 40.17417583708648)"
"(116.56604150200013, 39.82123996938306)"
"(116.34393673302998, 39.89643652155907)"
"(116.20151890030996, 40.023487608818066)"
"(116.390255, 39.55539)"
"(116.38165924684762, 39.5704506186831)"
"(116.49648, 0.0)"
"(116.52975148236047, 39.776594414255655)"
"(116.53820713413648, 39.775119671243935)"
"(116.77802989032452, 40.440293050293796)"
"(116.63893961513115, 39.892807923167545)"
"(116.31421289411125, 39.7495504361095)"
"(116.69081062473622, 40.134488518624025)"
"(116.8493619776845, 40.4200818086648)"
"(116.74367631761758, 39.94498449412629)"
"(116.39680402165607, 40.16235761493026)"
"(115.91499216197192, 39.64057548476339)"
"(115.90124478223504, 39.62187811935665)"
"(116.6371625, 40.37775)"
"(116.694949296875, 40.39231651123047)"
"(116.27659543607271, 39.552355376164364)"
"(116.18907, 39.07983)"
"(116.4103196251022, 40.007352910653)"
"(116.40358323692531, 39.76821942625295)"
"(116.21664988265593, 40.045078694210396)"
"(115.97027333333334, 39.536923333333334)"
"(115.989456875, 39.5610075)"
"(116.03218664225261, 39.55764845377604)"
"(116.11215009032458, 39.751719924571326)"
"(116.19034400442202, 39.90589181977274)"
"(116.02417031249999, 40.4550090625)"
"(116.10244359375, 40.367363125)"
"(116.10434456470756, 40.34924118764282)"
"(137.92199, 40.3704)"
"(117.03819933509232, 40.172199390222445)"
"(117.1211324291992, 40.23740678985595)"
"(117.12463640066682, 40.27580395848827)"
"(116.13188117820648, 39.72035566665164)"
"(117.1489645703125, 40.5037235546875)"
"(117.17261965820613, 40.50391354832601)"
"(117.17764730962276, 40.493352247829435)"
"(117.2181675, 40.53033125)"
"(116.31426851591313, 39.882694003737974)"
"(116.75068687702647, 40.16185592854117)"
"(116.63265161636588, 40.27045578579991)"
"(115.98561858017277, 39.60848937081812)"
"(116.69531467016589, 39.79618423410356)"
"(116.71271977230231, 39.843997263182146)"
"(115.95349730886036, 39.81792571821489)"
"(115.96015, 39.831305)"
"(115.793965, 39.81819)"
"(115.774747734375, 39.793979739583335)"
"(116.07638589285713, 39.839871875)"
"(116.16799054878837, 39.81824658816575)"
"(116.07569004803761, 40.58429969530834)"
"(116.78841422461446, 39.779519730563614)"
"(116.87488302805583, 39.71986282663981)"
"(116.77735020779548, 39.79959221719078)"
"(116.85204604313427, 40.334835303845935)"
"(117.111265, 39.78448)"
"(117.3782775, 39.731854999999996)"
"(123.53201583333333, 42.30695583333333)"
"(123.55165, 42.30848)"
"(116.93401313842773, 40.09024361999512)"
"(116.13403049861401, 39.956996355533406)"
"(117.10222218693298, 40.18038335842384)"
"(116.4930578831212, 39.64602816929224)"
"(116.45473008633114, 39.88452312305745)"
"(116.49859621294398, 39.61081583475232)"
"(116.77668502488167, 40.29294916825346)"
"(116.79725449376423, 40.29992182520549)"
"(116.83492039518673, 40.35638448051127)"
"(116.39889976074602, 39.78536175716218)"
"(116.32891647254039, 39.73276814878742)"
"(116.4691375, 39.61717)"
"(117.13276485729456, 40.5956413660121)"
"(117.02652913956453, 40.609319358456915)"
"(116.18904317642162, 39.88776558034739)"
"(116.5576914426482, 40.43156111191085)"
"(116.538274609375, 40.417120859375004)"
"(118.76875, 37.45752)"
"(116.32346781841241, 39.68831324521923)"
"(116.2720687451172, 39.59471148925781)"
"(116.26236050947192, 39.545961389368365)"
"(116.25332832641601, 39.56581433380127)"
"(116.23654439208984, 39.591123845214845)"
"(116.25422499999999, 39.59078625)"
"(116.271366875, 39.60135375)"
"(116.24440416666667, 39.61577127604167)"
"(116.27734912109375, 39.62692765625)"
"(116.15627901563032, 39.772392643590976)"
"(116.63622, 39.94762)"
"(116.73296797813066, 40.183903471800164)"
"(116.72888, 45.24175)"
"(116.71694851322711, 39.94687895255744)"
"(116.76122375437109, 39.926871601131694)"
"(116.75547068838213, 39.91672878040422)"
"(116.75645600651447, 39.83148349604388)"
"(116.72890375, 39.84042875)"
"(116.5610125, 40.3991775)"
"(116.61888544078826, 40.37258216068268)"
"(116.19612614574433, 40.19753858264923)"
"(116.15651446289063, 40.19865759765625)"
"(116.15664084960937, 40.19845954589844)"
"(116.17729592000325, 40.197746772867845)"
"(116.09397696605876, 39.769189591454264)"
"(116.06701123487244, 39.81056872081096)"
"(116.83658415987587, 39.78396791545879)"
"(116.90482333333334, 40.01251166666667)"
"(116.66421360351563, 40.264323154296875)"
"(116.76204327806123, 40.30580228316327)"
"(116.77879805468751, 40.261557164062495)"
"(116.7602525, 40.256125)"
"(116.0297355644893, 39.712213177006284)"
"(116.14821133937564, 39.643913344225076)"
"(116.14670754234314, 39.631568156318664)"
"(116.13937588347926, 39.75543371056066)"
"(116.3733545818242, 39.72048633469457)"
"(116.44784186206468, 39.6950157206911)"
"(116.41664478495686, 39.72138926658116)"
"(116.46047609311265, 39.765067721046364)"
"(116.38023964217862, 39.678310406214194)"
"(116.39075054276316, 39.70886467516448)"
"(116.36793040171406, 39.68312663168684)"
"(116.40722236626533, 39.67802027413936)"
"(116.45283802239973, 39.640147704324725)"
"(116.45291220652555, 39.6277423599869)"
"(116.47907332275389, 39.601359570312496)"
"(116.134845, 38.197024375)"
"(116.33742688666075, 40.41234669030368)"
"(116.724383828125, 39.72043063802083)"
"(116.88402500000001, 40.0178)"
"(116.05449999999999, 40.09942999999999)"
"(117.3421, 39.80342000000001)"
"(116.63768, 40.68212)"
"(116.52365, 39.2857)"
"(117.0218110518499, 40.053903431800265)"
"(116.47874889250882, 40.174364646217896)"
"(121.31662, 31.087)"
"(116.47560467873484, 39.97765412145475)"
"(115.09797, 40.25465)"
"(119.91263, 37.68578)"
"(116.35798296637512, 40.08299403044191)"
"(116.3171252047255, 40.082989247352096)"
"(116.23235298141479, 40.342039086227416)"
"(114.85208, 38.60178)"
"(116.281, 40.331925)"
"(116.339505, 40.364625000000004)"
"(116.32063500000001, 40.368430000000004)"
"(116.360465625, 40.3216775)"
"(116.4218876263102, 39.80970654301669)"
"(116.37814136155609, 39.89625820589143)"
"(116.85522833129201, 40.24976389380629)"
"(116.83449791259764, 40.20165274658203)"
"(116.61581749999999, 40.358641250000005)"
"(116.69575, 40.773705)"
"(116.74180320312499, 40.792575156249995)"
"(116.67022, 40.89989)"
"(116.64726, 40.87572)"
"(116.68338473487853, 40.38618255645751)"
"(116.65726687395777, 40.35401950106497)"
"(116.95207519174588, 40.57595474567723)"
"(116.95361630269312, 40.566940402713335)"
"(116.95445768910994, 40.5513157794133)"
"(116.669966875, 40.3034575)"
"(116.67731047886014, 40.27513577907294)"
"(116.67772481313654, 40.26650302234532)"
"(116.67817403834661, 40.26175738262177)"
"(116.3405154024013, 39.779989421207574)"
"(117.57787, 39.73231)"
"(117.6879, 39.7462)"
"(119.40802, 39.94182)"
"(119.51144, 39.9677)"
"(120.57211, 40.53698)"
"(120.74808800000001, 40.609218000000006)"
"(116.35860538220997, 39.979863461489145)"
"(116.38967918500934, 39.96199470545112)"
"(116.61875188731972, 39.85743075245494)"
"(116.9101130368486, 39.79807222703402)"
"(116.44101797837362, 39.94821802340134)"
"(116.73160442986863, 40.12262285850462)"
"(116.86471139440586, 40.15004919761183)"
"(117.0534544394936, 40.19263461617294)"
"(117.04716623179687, 40.25254709096712)"
"(116.52531098258663, 39.95694319428219)"
"(116.56089098808341, 39.95574831791953)"
"(117.10716675826448, 40.107027454715876)"
"(116.56419147509772, 39.76317106633178)"
"(116.65586951717376, 39.67660910163879)"
"(117.14315, 39.14382)"
"(117.14297, 39.1227)"
"(117.15751, 39.09866)"
"(117.18085, 39.09964)"
"(117.14346, 39.1051671875)"
"(117.15152, 39.17381)"
"(117.16531, 39.18482)"
"(116.6227810946316, 40.11631148743261)"
"(116.81770175709755, 40.1311870826039)"
"(116.56656346643447, 40.257092674846646)"
"(116.57083146485698, 39.855275310177646)"
"(116.44549304355743, 39.92643282594679)"
"(115.740325, 39.22009)"
"(103.00083, 54.00933)"
"(116.8622625103678, 39.82552547725839)"
"(116.83709710937501, 39.830883359374994)"
"(117.15402, 36.8183)"
"(117.56363, 36.29585)"
"(116.69922976663474, 40.127773379778226)"
"(104.6581325, 28.056205)"
"(116.69416769204457, 40.09770161937713)"
"(116.5950165276648, 39.77626687453794)"
"(116.4077918458481, 39.646464498664855)"
"(117.11517628132468, 40.20436125500494)"
"(116.3730721275636, 40.08676701206986)"
"(116.3287113322142, 40.0703694200889)"
"(116.62991182259589, 39.76521523751701)"
"(116.57313268292512, 39.86286979820909)"
"(116.43059995112617, 39.931247918966626)"
"(116.30451321901126, 39.928854996225624)"
"(116.26506556807209, 40.066530521638725)"
"(116.34828771560784, 40.01868410324417)"
"(116.12225749999999, 40.3455225)"
"(116.80179673189556, 40.360213796484956)"
"(116.81166375000001, 40.44768)"
"(116.74483261631487, 39.929782256397274)"
"(116.10204226970673, 40.5919403779602)"
"(116.29313662438898, 40.150764862399456)"
"(116.73355082414352, 40.17118048291975)"
"(116.42673669603943, 40.11692518054366)"
"(116.67195119438172, 40.214416193351745)"
"(116.49074807668543, 40.243123612053864)"
"(116.52656605454862, 40.242885761022904)"
"(116.62660489790356, 40.12845076727797)"
"(116.16793005285126, 40.046133931700126)"
"(116.21619201628863, 40.0291034754259)"
"(116.93819, 40.81637)"
"(116.01330009620509, 39.779264459272426)"
"(116.06283522173885, 39.75975372658229)"
"(116.009285, 39.766605)"
"(116.54822973236084, 39.664738374176025)"
"(116.7096191796875, 40.155040851562504)"
"(116.1257476720092, 40.0519388633503)"
"(116.24528079760857, 39.92870022319885)"
"(115.91432625, 39.29602)"
"(115.83668, 39.16716)"
"(116.18063552191505, 39.93267161624967)"
"(115.86645, 40.021060000000006)"
"(115.84635499999999, 40.0332075)"
"(115.785742, 39.939978999999994)"
"(116.0138547501133, 40.004231402701315)"
